customer_id,recency,frequency,monetary,R_score,F_score,M_score,segment
16983,12,11,3490.53,5,5,5,Champions
16984,87,9,10350.53,3,5,5,Big Spenders
16985,16,23,10923.16,5,5,5,Champions
16986,29,11,4888.75,4,5,5,Champions
16987,2,11,2499.45,5,5,4,Champions
16988,4,2,382.67,5,3,2,Loyal Customers
16989,6,6,1133.25,5,4,3,Champions
16990,218,2,344.0,2,3,2,At Risk
16991,420,1,1041.21,1,2,3,At Risk
16992,10,13,5476.5,5,5,5,Champions
16993,463,2,1950.95,1,3,4,At Risk
16996,29,9,2123.61,4,5,4,Champions
16997,287,3,702.0,2,3,3,At Risk
16998,149,5,402.0,3,4,2,Loyal Customers
16999,22,2,484.82,4,3,2,Loyal Customers
17000,395,2,406.3,2,3,2,At Risk
17001,0,19,6640.8,5,5,5,Champions
17002,85,7,2571.55,3,4,4,Big Spenders
17003,401,4,828.21,2,4,3,At Risk
17004,45,4,2324.36,4,4,4,Champions
17005,470,2,622.36,1,3,3,At Risk
17006,4,8,1635.27,5,5,4,Champions
17007,50,7,1120.1,4,4,3,Champions
17008,428,1,81.36,1,2,1,At Risk
17009,550,1,242.06,1,2,1,At Risk
17010,17,1,195.36,5,2,1,Potential Loyalists
17011,29,3,671.7,4,3,3,Loyal Customers
17012,724,1,360.61,1,2,2,At Risk
17014,7,3,583.43,5,3,2,Loyal Customers
17015,28,3,1838.61,4,3,4,Big Spenders
17016,576,1,552.4,1,2,2,At Risk
17017,2,29,12576.99,5,5,5,Champions
17018,40,6,2287.7,4,4,4,Champions
17019,10,11,3586.99,5,5,5,Champions
17020,541,2,935.62,1,3,3,At Risk
17021,441,6,1182.22,1,4,3,At Risk
17022,30,2,260.0,4,3,1,Loyal Customers
17023,416,3,800.18,1,3,3,At Risk
17024,44,3,95.85,4,3,1,Loyal Customers
17025,60,5,1349.67,3,4,4,Big Spenders
17026,184,3,175.83,3,3,1,Loyal Customers
17027,78,9,1310.63,3,5,4,Big Spenders
17028,580,3,1593.83,1,3,4,At Risk
17029,110,7,2137.3,3,4,4,Big Spenders
17030,63,1,146.87,3,2,1,Potential Loyalists
17031,11,6,2773.85,5,4,4,Champions
17032,602,5,2896.69,1,4,5,At Risk
17033,85,4,1332.79,3,4,4,Big Spenders
17034,15,5,1276.42,5,4,4,Champions
17035,245,4,613.59,2,4,3,At Risk
17036,382,1,176.9,2,2,1,At Risk
17037,87,1,1267.32,3,2,4,Big Spenders
17038,29,2,743.17,4,3,3,Loyal Customers
17039,603,1,1954.99,1,2,4,At Risk
17040,137,2,463.25,3,3,2,Loyal Customers
17041,26,6,1655.2,4,4,4,Champions
17042,2,5,1036.58,5,4,3,Champions
17043,31,8,2593.65,4,5,4,Champions
17044,24,12,11962.3,4,5,5,Champions
17045,112,5,827.68,3,4,3,Loyal Customers
17046,156,5,1906.07,3,4,4,Big Spenders
17047,84,6,2289.23,3,4,4,Big Spenders
17048,117,7,2071.68,3,4,4,Big Spenders
17049,2,19,9942.53,5,5,5,Champions
17050,95,11,4648.59,3,5,5,Big Spenders
17051,193,4,706.49,2,4,3,At Risk
17052,27,1,399.09,4,2,2,Potential Loyalists
17053,130,1,498.48,3,2,2,Potential Loyalists
17054,27,5,1356.33,4,4,4,Champions
17055,445,1,232.85,1,2,1,At Risk
17056,737,1,128.6,1,2,1,At Risk
17057,595,1,288.79,1,2,2,At Risk
17058,81,3,1179.89,3,3,3,Loyal Customers
17059,29,9,4864.57,4,5,5,Champions
17060,265,1,234.24,2,2,1,At Risk
17061,73,11,5232.23,3,5,5,Big Spenders
17062,313,6,884.71,2,4,3,At Risk
17063,20,13,3638.53,4,5,5,Champions
17064,58,3,855.45,4,3,3,Loyal Customers
17065,637,2,194.7,1,3,1,At Risk
17066,725,1,228.34,1,2,1,At Risk
17067,724,3,454.54,1,3,2,At Risk
17068,11,47,8980.18,5,5,5,Champions
17069,27,14,5517.23,4,5,5,Champions
17070,113,2,437.42,3,3,2,Loyal Customers
17071,27,13,3793.71,4,5,5,Champions
17072,624,1,273.35,1,2,1,At Risk
17073,17,4,1444.84,5,4,4,Champions
17074,562,1,203.05,1,2,1,At Risk
17075,17,10,2236.63,5,5,4,Champions
17076,35,6,1242.75,4,4,4,Champions
17077,577,1,306.0,1,2,2,At Risk
17078,35,2,375.86,4,3,2,Loyal Customers
17079,77,1,118.8,3,2,1,Potential Loyalists
17080,21,7,957.53,4,4,3,Champions
17081,24,6,949.39,4,4,3,Champions
17082,32,6,4732.03,4,4,5,Champions
17083,108,9,4049.79,3,5,5,Big Spenders
17084,34,3,5001.21,4,3,5,Big Spenders
17085,122,28,7839.27,3,5,5,Big Spenders
17086,6,6,2050.08,5,4,4,Champions
17087,737,1,221.53,1,2,1,At Risk
17088,27,4,1991.01,4,4,4,Champions
17089,385,1,128.45,2,2,1,At Risk
17090,3,13,3080.18,5,5,5,Champions
17091,2,19,7495.75,5,5,5,Champions
17092,49,11,5511.41,4,5,5,Champions
17093,592,1,235.88,1,2,1,At Risk
17094,321,2,402.2,2,3,2,At Risk
17095,22,7,2572.25,4,4,4,Champions
17096,14,11,3697.93,5,5,5,Champions
17097,1,9,1143.36,5,5,3,Champions
17098,381,3,591.07,2,3,2,At Risk
17099,532,1,582.17,1,2,2,At Risk
17100,17,2,971.74,5,3,3,Loyal Customers
17101,9,7,2507.05,5,4,4,Champions
17102,261,1,25.5,2,2,1,At Risk
17103,721,1,424.3,1,2,2,At Risk
17104,423,1,474.03,1,2,2,At Risk
17105,158,2,665.78,3,3,3,Loyal Customers
17106,388,1,481.58,2,2,2,At Risk
17107,32,10,16052.72,4,5,5,Champions
17108,663,1,174.95,1,2,1,At Risk
17109,28,8,1291.71,4,5,4,Champions
17110,164,3,499.9,3,3,2,Loyal Customers
17111,46,2,459.58,4,3,2,Loyal Customers
17112,502,1,197.57,1,2,1,At Risk
17113,573,6,2305.59,1,4,4,At Risk
17114,5,8,801.12,5,5,3,Champions
17115,7,7,2761.49,5,4,4,Champions
17116,647,1,389.78,1,2,2,At Risk
17117,287,1,116.2,2,2,1,At Risk
17118,317,1,157.02,2,2,1,At Risk
17119,2,2,606.91,5,3,3,Loyal Customers
17120,232,1,307.46,2,2,2,At Risk
17121,402,1,314.74,2,2,2,At Risk
17122,118,4,570.5,3,4,2,Loyal Customers
17123,161,3,966.67,3,3,3,Loyal Customers
17124,184,1,294.24,3,2,2,Potential Loyalists
17125,49,1,230.5,4,2,1,Potential Loyalists
17126,151,9,2008.93,3,5,4,Big Spenders
17127,428,5,1155.03,1,4,3,At Risk
17128,334,1,157.09,2,2,1,At Risk
17129,519,1,31.85,1,2,1,At Risk
17131,4,5,2463.17,5,4,4,Champions
17132,451,2,1220.91,1,3,4,At Risk
17133,15,12,14622.33,5,5,5,Champions
17134,106,3,625.3,3,3,3,Loyal Customers
17135,15,10,1716.38,5,5,4,Champions
17136,661,1,231.68,1,2,1,At Risk
17137,415,6,1099.81,1,4,3,At Risk
17138,275,7,4417.27,2,4,5,At Risk
17139,15,25,19566.76,5,5,5,Champions
17140,246,1,454.12,2,2,2,At Risk
17141,417,4,727.58,1,4,3,At Risk
17142,238,4,1275.25,2,4,4,At Risk
17143,416,2,880.97,1,3,3,At Risk
17144,0,2,984.57,5,3,3,Loyal Customers
17145,512,4,3120.91,1,4,5,At Risk
17146,105,13,5852.64,3,5,5,Big Spenders
17147,22,9,3199.95,4,5,5,Champions
17148,51,1,124.88,4,2,1,Potential Loyalists
17149,450,1,143.1,1,2,1,At Risk
17150,376,6,1357.95,2,4,4,At Risk
17151,734,1,231.9,1,2,1,At Risk
17152,194,4,2016.5,2,4,4,At Risk
17153,23,1,213.78,4,2,1,Potential Loyalists
17154,74,1,329.34,3,2,2,Potential Loyalists
17155,17,7,892.46,5,4,3,Champions
17156,491,1,591.87,1,2,2,At Risk
17157,7,19,5151.9,5,5,5,Champions
17158,31,5,1980.0,4,4,4,Champions
17159,21,5,2099.59,4,4,4,Champions
17160,30,17,10209.16,4,5,5,Champions
17161,443,1,856.01,1,2,3,At Risk
17162,28,10,1715.46,4,5,4,Champions
17163,21,4,699.78,4,4,3,Champions
17164,32,7,2467.35,4,4,4,Champions
17165,283,6,1794.32,2,4,4,At Risk
17166,38,2,206.34,4,3,1,Loyal Customers
17167,379,3,867.11,2,3,3,At Risk
17168,498,1,400.2,1,2,2,At Risk
17169,57,3,1156.73,4,3,3,Loyal Customers
17170,373,2,178.68,2,3,1,At Risk
17171,288,2,384.59,2,3,2,At Risk
17172,78,3,956.57,3,3,3,Loyal Customers
17173,4,8,3766.6,5,5,5,Champions
17174,217,1,59.9,2,2,1,At Risk
17175,43,4,1443.69,4,4,4,Champions
17176,201,3,902.32,2,3,3,At Risk
17177,504,1,119.5,1,2,1,At Risk
17178,730,1,432.96,1,2,2,At Risk
17179,177,6,1507.26,3,4,4,Big Spenders
17180,55,11,2236.77,4,5,4,Champions
17181,56,3,309.85,4,3,2,Loyal Customers
17182,422,2,321.3,1,3,2,At Risk
17183,7,6,3347.31,5,4,5,Champions
17184,568,2,198.41,1,3,1,At Risk
17185,591,3,229.46,1,3,1,At Risk
17186,46,2,144.0,4,3,1,Loyal Customers
17187,226,2,467.71,2,3,2,At Risk
17188,10,13,4592.93,5,5,5,Champions
17189,105,5,953.63,3,4,3,Loyal Customers
17190,58,7,1724.73,4,4,4,Champions
17191,27,15,4310.34,4,5,5,Champions
17192,535,1,75.28,1,2,1,At Risk
17193,35,9,2310.04,4,5,4,Champions
17194,360,2,776.66,2,3,3,At Risk
17195,654,1,562.98,1,2,2,At Risk
17196,427,1,327.75,1,2,2,At Risk
17197,29,1,1013.01,4,2,3,Potential Loyalists
17198,23,3,692.22,4,3,3,Loyal Customers
17199,581,1,135.04,1,2,1,At Risk
17200,386,4,356.71,2,4,2,At Risk
17201,53,4,1132.6,4,4,3,Champions
17202,420,1,160.65,1,2,1,At Risk
17203,35,10,5564.09,4,5,5,Champions
17204,174,9,5504.69,3,5,5,Big Spenders
17205,53,3,999.35,4,3,3,Loyal Customers
17206,52,1,204.24,4,2,1,Potential Loyalists
17207,651,1,291.77,1,2,2,At Risk
17208,395,1,111.15,2,2,1,At Risk
17209,648,3,595.7,1,3,2,At Risk
17210,392,1,251.72,2,2,1,At Risk
17211,26,13,3773.35,4,5,5,Champions
17212,252,3,794.41,2,3,3,At Risk
17213,39,13,4869.4,4,5,5,Champions
17214,59,6,1059.12,3,4,3,Loyal Customers
17215,463,1,186.15,1,2,1,At Risk
17216,553,1,63.6,1,2,1,At Risk
17217,233,2,210.1,2,3,1,At Risk
17218,3,18,3889.39,5,5,5,Champions
17219,31,2,259.13,4,3,1,Loyal Customers
17220,23,21,4451.41,4,5,5,Champions
17221,6,5,976.62,5,4,3,Champions
17222,64,6,1563.61,3,4,4,Big Spenders
17223,309,3,523.04,2,3,2,At Risk
17224,500,1,100.86,1,2,1,At Risk
17225,581,1,131.15,1,2,1,At Risk
17226,308,3,895.47,2,3,3,At Risk
17227,18,12,1878.93,5,5,4,Champions
17228,15,13,2820.03,5,5,4,Champions
17229,95,2,318.76,3,3,2,Loyal Customers
17230,263,18,9388.49,2,5,5,At Risk
17231,11,25,7064.8,5,5,5,Champions
17232,2,2,417.77,5,3,2,Loyal Customers
17233,34,3,560.86,4,3,2,Loyal Customers
17234,182,1,149.89,3,2,1,Potential Loyalists
17235,24,8,1562.98,4,5,4,Champions
17236,12,12,1929.26,5,5,4,Champions
17237,10,4,994.13,5,4,3,Champions
17238,2,32,7331.17,5,5,5,Champions
17239,312,4,1189.45,2,4,3,At Risk
17240,595,1,130.6,1,2,1,At Risk
17241,384,12,2736.64,2,5,4,At Risk
17242,107,5,2889.28,3,4,5,Big Spenders
17243,0,69,20184.68,5,5,5,Champions
17244,52,5,1826.04,4,4,4,Champions
17245,204,2,371.63,2,3,2,At Risk
17246,546,2,38.92,1,3,1,At Risk
17247,14,1,280.09,5,2,1,Potential Loyalists
17248,119,2,500.54,3,3,2,Loyal Customers
17249,428,1,68.03,1,2,1,At Risk
17250,3,2,381.97,5,3,2,Loyal Customers
17251,362,3,798.98,2,3,3,At Risk
17252,116,2,348.91,3,3,2,Loyal Customers
17253,17,1,178.26,5,2,1,Potential Loyalists
17254,4,3,469.48,5,3,2,Loyal Customers
17255,40,4,781.7,4,4,3,Champions
17256,106,5,498.93,3,4,2,Loyal Customers
17257,435,2,189.78,1,3,1,At Risk
17258,396,2,417.3,2,3,2,At Risk
17259,147,6,1452.39,3,4,4,Big Spenders
17260,410,1,120.95,1,2,1,At Risk
17261,509,1,221.59,1,2,1,At Risk
17262,51,11,2488.76,4,5,4,Champions
17263,207,1,63.44,2,2,1,At Risk
17264,423,1,268.28,1,2,1,At Risk
17265,138,2,550.01,3,3,2,Loyal Customers
17266,1,5,501.72,5,4,2,Champions
17267,126,2,317.2,3,3,2,Loyal Customers
17268,107,11,1733.89,3,5,4,Big Spenders
17269,385,1,491.81,2,2,2,At Risk
17270,468,2,601.45,1,3,2,At Risk
17271,735,1,204.3,1,2,1,At Risk
17272,41,4,2148.63,4,4,4,Champions
17273,423,1,141.12,1,2,1,At Risk
17274,34,2,573.22,4,3,2,Loyal Customers
17275,382,1,114.1,2,2,1,At Risk
17276,401,1,501.24,2,2,2,At Risk
17277,227,2,1065.35,2,3,3,At Risk
17278,240,2,271.24,2,3,1,At Risk
17279,57,1,187.83,4,2,1,Potential Loyalists
17280,437,1,118.86,1,2,1,At Risk
17281,373,6,797.85,2,4,3,At Risk
17282,129,5,2308.54,3,4,4,Big Spenders
17283,378,1,188.46,2,2,1,At Risk
17284,59,7,2558.6,3,4,4,Big Spenders
17285,627,2,400.44,1,3,2,At Risk
17286,21,3,389.18,4,3,2,Loyal Customers
17287,25,21,3826.86,4,5,5,Champions
17288,8,11,2468.43,5,5,4,Champions
17289,31,9,2041.8,4,5,4,Champions
17290,3,8,1427.48,5,5,4,Champions
17291,307,1,550.8,2,2,2,At Risk
17292,471,2,271.75,1,3,1,At Risk
17293,7,17,3750.63,5,5,5,Champions
17294,668,2,467.79,1,3,2,At Risk
17295,28,3,547.0,4,3,2,Loyal Customers
17296,729,1,338.13,1,2,2,At Risk
17297,16,1,128.18,5,2,1,Potential Loyalists
17298,100,5,938.36,3,4,3,Loyal Customers
17299,11,6,993.23,5,4,3,Champions
17300,390,2,393.64,2,3,2,At Risk
17301,20,2,294.39,4,3,2,Loyal Customers
17302,14,5,1135.63,5,4,3,Champions
17303,360,1,250.04,2,2,1,At Risk
17304,533,1,111.5,1,2,1,At Risk
17305,648,1,2135.46,1,2,4,At Risk
17306,10,21,9782.35,5,5,5,Champions
17307,394,11,3999.89,2,5,5,At Risk
17308,392,2,4511.76,2,3,5,At Risk
17309,94,3,320.39,3,3,2,Loyal Customers
17310,386,2,1025.1,2,3,3,At Risk
17311,77,6,3566.56,3,4,5,Big Spenders
17312,138,3,644.3,3,3,3,Loyal Customers
17313,30,1,2328.84,4,2,4,Big Spenders
17314,24,17,4904.43,4,5,5,Champions
17315,1,41,9559.5,5,5,5,Champions
17316,419,1,124.45,1,2,1,At Risk
17317,45,3,2600.34,4,3,4,Big Spenders
17318,724,1,157.33,1,2,1,At Risk
17319,668,1,29.1,1,2,1,At Risk
17320,99,6,2444.85,3,4,4,Big Spenders
17321,7,6,1665.21,5,4,4,Champions
17322,375,5,922.59,2,4,3,At Risk
17323,14,12,1547.64,5,5,4,Champions
17324,17,12,2171.07,5,5,4,Champions
17325,279,3,609.57,2,3,3,At Risk
17326,407,2,312.35,2,3,2,At Risk
17327,409,2,152.35,1,3,1,At Risk
17328,672,1,104.7,1,2,1,At Risk
17329,13,5,998.53,5,4,3,Champions
17330,22,4,423.8,4,4,2,Champions
17331,123,1,175.2,3,2,1,Potential Loyalists
17332,527,5,827.77,1,4,3,At Risk
17333,85,1,494.25,3,2,2,Potential Loyalists
17334,301,3,635.15,2,3,3,At Risk
17335,383,2,497.04,2,3,2,At Risk
17336,471,1,81.12,1,2,1,At Risk
17337,150,4,1979.61,3,4,4,Big Spenders
17338,16,17,11880.54,5,5,5,Champions
17339,93,3,302.36,3,3,2,Loyal Customers
17340,29,18,19617.95,4,5,5,Champions
17341,156,5,1272.21,3,4,4,Big Spenders
17342,379,4,1227.54,2,4,4,At Risk
17343,354,6,1259.94,2,4,4,At Risk
17344,45,2,457.36,4,3,2,Loyal Customers
17345,14,10,1586.63,5,5,4,Champions
17346,3,26,4991.41,5,5,5,Champions
17347,85,1,228.96,3,2,1,Potential Loyalists
17348,14,9,2430.99,5,5,4,Champions
17349,178,5,772.41,3,4,3,Loyal Customers
17350,7,7,1893.7,5,4,4,Champions
17351,35,12,1964.38,4,5,4,Champions
17352,695,1,36.25,1,2,1,At Risk
17353,128,4,3242.0,3,4,5,Big Spenders
17354,50,4,3133.96,4,4,5,Champions
17355,385,1,273.31,2,2,1,At Risk
17356,311,5,946.47,2,4,3,At Risk
17357,23,2,384.39,4,3,2,Loyal Customers
17358,302,5,861.01,2,4,3,At Risk
17359,10,2,284.46,5,3,2,Loyal Customers
17360,16,6,1200.51,5,4,3,Champions
17361,48,5,871.79,4,4,3,Champions
17362,238,7,1024.04,2,4,3,At Risk
17363,394,3,920.46,2,3,3,At Risk
17364,0,28,11972.92,5,5,5,Champions
17365,12,15,8179.45,5,5,5,Champions
17366,431,2,1077.24,1,3,3,At Risk
17367,237,1,167.55,2,2,1,At Risk
17368,22,14,2758.29,4,5,4,Champions
17369,455,1,979.2,1,2,3,At Risk
17370,72,4,446.18,3,4,2,Loyal Customers
17371,16,6,651.37,5,4,3,Champions
17372,40,27,4316.46,4,5,5,Champions
17373,39,7,1167.5,4,4,3,Champions
17374,218,3,727.11,2,3,3,At Risk
17375,198,4,660.55,2,4,3,At Risk
17376,70,4,453.64,3,4,2,Loyal Customers
17377,23,78,17639.23,4,5,5,Champions
17378,373,1,10.95,2,2,1,At Risk
17379,10,1,389.72,5,2,2,Potential Loyalists
17380,433,3,645.0,1,3,3,At Risk
17381,8,38,36398.65,5,5,5,Champions
17382,64,8,902.28,3,5,3,Loyal Customers
17383,3,2,304.09,5,3,2,Loyal Customers
17384,18,3,507.55,5,3,2,Loyal Customers
17385,14,1,256.11,5,2,1,Potential Loyalists
17386,7,7,2812.77,5,4,4,Champions
17387,19,2,746.81,4,3,3,Loyal Customers
17388,77,11,2675.37,3,5,4,Big Spenders
17389,0,61,57215.33,5,5,5,Champions
17390,420,1,149.3,1,2,1,At Risk
17391,163,2,508.8,3,3,2,Loyal Customers
17392,306,3,579.92,2,3,2,At Risk
17393,410,2,381.15,1,3,2,At Risk
17394,218,1,203.87,2,2,1,At Risk
17395,507,1,97.5,1,2,1,At Risk
17396,38,13,8391.6,4,5,5,Champions
17397,21,3,1198.28,4,3,3,Loyal Customers
17398,114,3,653.38,3,3,3,Loyal Customers
17400,125,8,4623.28,3,5,5,Big Spenders
17401,540,1,114.85,1,2,1,At Risk
17402,4,22,4600.56,5,5,5,Champions
17403,35,2,382.87,4,3,2,Loyal Customers
17404,3,21,47638.12,5,5,5,Champions
17405,0,3,1031.41,5,3,3,Loyal Customers
17406,332,13,4186.95,2,5,5,At Risk
17407,411,1,552.9,1,2,2,At Risk
17408,162,3,316.09,3,3,2,Loyal Customers
17409,184,10,7793.51,3,5,5,Big Spenders
17410,15,5,1214.72,5,4,4,Champions
17411,11,5,1425.38,5,4,4,Champions
17412,2,16,4220.22,5,5,5,Champions
17413,404,2,560.14,2,3,2,At Risk
17414,43,6,2249.52,4,4,4,Champions
17415,79,1,507.84,3,2,2,Potential Loyalists
17416,29,22,17298.45,4,5,5,Champions
17417,548,1,164.18,1,2,1,At Risk
17418,41,3,670.06,4,3,3,Loyal Customers
17419,10,18,6126.25,5,5,5,Champions
17420,49,6,953.58,4,4,3,Champions
17421,385,3,1059.41,2,3,3,At Risk
17422,15,11,3594.76,5,5,5,Champions
17423,45,3,1118.95,4,3,3,Loyal Customers
17425,18,2,759.17,5,3,3,Loyal Customers
17426,7,13,8077.77,5,5,5,Champions
17427,71,1,100.8,3,2,1,Potential Loyalists
17428,0,45,31466.76,5,5,5,Champions
17429,127,5,1357.46,3,4,4,Big Spenders
17430,32,4,622.57,4,4,3,Champions
17431,312,1,403.3,2,2,2,At Risk
17432,17,9,1728.99,5,5,4,Champions
17433,87,2,569.96,3,3,2,Loyal Customers
17434,1,7,2373.82,5,4,4,Champions
17435,410,1,331.35,1,2,2,At Risk
17436,1,5,534.06,5,4,2,Champions
17437,529,1,369.68,1,2,2,At Risk
17438,253,5,1422.77,2,4,4,At Risk
17439,655,1,325.74,1,2,2,At Risk
17440,156,4,323.58,3,4,2,Loyal Customers
17441,731,1,293.35,1,2,2,At Risk
17442,36,15,4620.3,4,5,5,Champions
17443,219,1,534.24,2,2,2,At Risk
17444,151,2,2389.1,3,3,4,Big Spenders
17446,176,2,120.9,3,3,1,Loyal Customers
17447,39,2,541.53,4,3,2,Loyal Customers
17448,528,41,14448.67,1,5,5,At Risk
17449,1,13,4865.15,5,5,5,Champions
17450,7,51,244784.25,5,5,5,Champions
17451,0,7,1721.4,5,4,4,Champions
17453,17,2,486.72,5,3,2,Loyal Customers
17454,191,10,1547.94,2,5,4,At Risk
17455,203,1,131.7,2,2,1,At Risk
17456,364,2,975.56,2,3,3,At Risk
17457,126,14,5984.81,3,5,5,Big Spenders
17458,14,2,529.58,5,3,2,Loyal Customers
17459,42,2,657.3,4,3,3,Loyal Customers
17460,93,16,2157.97,3,5,4,Big Spenders
17461,22,3,735.82,4,3,3,Loyal Customers
17462,59,2,675.69,3,3,3,Loyal Customers
17463,15,7,2535.26,5,4,4,Champions
17464,157,3,907.14,3,3,3,Loyal Customers
17465,425,7,2542.79,1,4,4,At Risk
17466,9,2,763.28,5,3,3,Loyal Customers
17467,394,1,102.6,2,2,1,At Risk
17468,9,3,194.8,5,3,1,Loyal Customers
17469,15,17,5051.25,5,5,5,Champions
17470,44,11,2626.47,4,5,4,Champions
17471,474,1,321.65,1,2,2,At Risk
17472,190,4,922.35,2,4,3,At Risk
17473,408,2,607.0,2,3,3,At Risk
17474,599,1,1047.0,1,2,3,At Risk
17475,78,1,194.37,3,2,1,Potential Loyalists
17476,395,2,489.86,2,3,2,At Risk
17477,612,2,1144.3,1,3,3,At Risk
17478,407,2,1272.8,2,3,4,At Risk
17479,632,1,389.26,1,2,2,At Risk
17480,77,2,882.23,3,3,3,Loyal Customers
17481,3,4,1255.59,5,4,4,Champions
17482,486,2,775.64,1,3,3,At Risk
17483,64,4,591.73,3,4,2,Loyal Customers
17484,575,2,209.57,1,3,1,At Risk
17486,260,1,396.87,2,2,2,At Risk
17487,727,1,160.55,1,2,1,At Risk
17488,640,1,336.5,1,2,2,At Risk
17489,58,2,376.64,4,3,2,Loyal Customers
17490,0,9,2750.5,5,5,4,Champions
17491,0,17,5653.67,5,5,5,Champions
17492,247,3,1122.42,2,3,3,At Risk
17493,384,1,100.91,2,2,1,At Risk
17494,501,1,54.7,1,2,1,At Risk
17495,7,3,806.72,5,3,3,Loyal Customers
17496,358,4,1412.89,2,4,4,At Risk
17497,389,2,287.25,2,3,2,At Risk
17498,75,1,272.22,3,2,1,Potential Loyalists
17499,289,2,1341.39,2,3,4,At Risk
17500,16,3,1138.0,5,3,3,Loyal Customers
17501,220,2,288.6,2,3,2,At Risk
17502,8,4,689.1,5,4,3,Champions
17503,2,2,558.96,5,3,2,Loyal Customers
17504,205,18,9490.17,2,5,5,At Risk
17505,161,5,2435.48,3,4,4,Big Spenders
17506,75,1,302.2,3,2,2,Potential Loyalists
17507,261,2,605.58,2,3,3,At Risk
17508,280,8,4579.23,2,5,5,At Risk
17509,57,8,6083.64,4,5,5,Champions
17510,24,2,514.56,4,3,2,Loyal Customers
17511,2,60,172132.87,5,5,5,Champions
17512,28,18,5467.82,4,5,5,Champions
17513,71,3,1158.8,3,3,3,Loyal Customers
17514,127,2,522.0,3,3,2,Loyal Customers
17515,30,9,1602.51,4,5,4,Champions
17516,14,6,947.5,5,4,3,Champions
17517,308,1,153.94,2,2,1,At Risk
17518,425,2,329.42,1,3,2,At Risk
17519,16,15,4774.17,5,5,5,Champions
17520,53,1,546.81,4,2,2,Potential Loyalists
17521,29,5,1278.06,4,4,4,Champions
17522,1,5,1066.15,5,4,3,Champions
17523,10,4,652.74,5,4,3,Champions
17524,360,3,539.14,2,3,2,At Risk
17525,359,3,1161.9,2,3,3,At Risk
17526,4,12,3939.24,5,5,5,Champions
17527,53,4,939.37,4,4,3,Champions
17528,0,8,3628.5,5,5,5,Champions
17529,609,2,1240.25,1,3,4,At Risk
17530,0,12,2787.1,5,5,4,Champions
17531,189,3,1266.82,2,3,4,At Risk
17532,385,1,65.34,2,2,1,At Risk
17533,434,1,34.8,1,2,1,At Risk
17534,53,5,1668.83,4,4,4,Champions
17535,279,1,164.4,2,2,1,At Risk
17536,176,3,364.83,3,3,2,Loyal Customers
17537,29,2,887.67,4,3,3,Loyal Customers
17538,25,1,98.42,4,2,1,Potential Loyalists
17539,627,3,1161.84,1,3,3,At Risk
17540,24,6,1590.6,4,4,4,Champions
17541,509,1,119.86,1,2,1,At Risk
17542,269,3,340.85,2,3,2,At Risk
17543,549,1,120.05,1,2,1,At Risk
17544,389,3,944.82,2,3,3,At Risk
17545,42,6,1409.86,4,4,4,Champions
17547,375,2,727.85,2,3,3,At Risk
17548,233,4,731.26,2,4,3,At Risk
17549,23,2,148.86,4,3,1,Loyal Customers
17550,196,9,2506.64,2,5,4,At Risk
17551,358,1,290.34,2,2,2,At Risk
17552,59,12,2786.77,3,5,4,Big Spenders
17553,129,4,3757.6,3,4,5,Big Spenders
17554,0,5,1952.45,5,4,4,Champions
17555,19,5,1045.74,4,4,3,Champions
17556,205,2,300.67,2,3,2,At Risk
17557,13,4,575.46,5,4,2,Champions
17558,392,1,259.17,2,2,1,At Risk
17559,512,1,167.62,1,2,1,At Risk
17560,94,8,1895.8,3,5,4,Big Spenders
17561,18,4,703.02,5,4,3,Champions
17562,13,7,1122.38,5,4,3,Champions
17563,577,2,392.38,1,3,2,At Risk
17564,23,3,454.01,4,3,2,Loyal Customers
17565,586,1,131.83,1,2,1,At Risk
17566,7,2,869.77,5,3,3,Loyal Customers
17567,6,9,4838.08,5,5,5,Champions
17568,632,1,374.45,1,2,2,At Risk
17569,331,1,344.14,2,2,2,At Risk
17571,49,5,1629.66,4,4,4,Champions
17572,70,10,652.21,3,5,3,Loyal Customers
17573,28,3,380.6,4,3,2,Loyal Customers
17574,242,1,185.65,2,2,1,At Risk
17575,666,1,171.7,1,2,1,At Risk
17576,7,41,8705.6,5,5,5,Champions
17577,644,2,348.75,1,3,2,At Risk
17578,217,7,1047.33,2,4,3,At Risk
17579,4,4,753.28,5,4,3,Champions
17580,252,5,538.07,2,4,2,At Risk
17581,0,43,17951.17,5,5,5,Champions
17582,235,5,1446.95,2,4,4,At Risk
17583,559,1,135.95,1,2,1,At Risk
17584,6,6,5309.42,5,4,5,Champions
17585,108,7,2064.71,3,4,4,Big Spenders
17586,618,1,167.4,1,2,1,At Risk
17587,627,1,173.76,1,2,1,At Risk
17588,99,7,2939.55,3,4,5,Big Spenders
17589,59,18,13806.27,3,5,5,Big Spenders
17590,1,3,1466.77,5,3,4,Big Spenders
17591,72,8,2339.32,3,5,4,Big Spenders
17592,738,1,148.3,1,2,1,At Risk
17593,3,11,8092.32,5,5,5,Champions
17594,84,4,2497.88,3,4,4,Big Spenders
17595,11,2,386.69,5,3,2,Loyal Customers
17596,22,13,4491.46,4,5,5,Champions
17597,213,5,3484.09,2,4,5,At Risk
17598,380,1,409.98,2,2,2,At Risk
17599,477,1,52.05,1,2,1,At Risk
17600,17,1,161.67,5,2,1,Potential Loyalists
